0.16, -0.65552539, 0, -0.65552539, 0.32192439, -0.97744978
0.16, -0.65552539, 0, -0.65552539, 0.32707367, -0.98259906
0.164, -0.65250117, 0, -0.65250117, 0.32707367, -0.97957484
0.164, -0.65250117, 0, -0.65250117, 0.3322334, -0.98473456
0.169, -0.64945483, 0, -0.64945483, 0.3322334, -0.98168823
0.169, -0.64945483, 0, -0.64945483, 0.33740351, -0.98685834
0.172, -0.64640975, 0, -0.64640975, 0.33740351, -0.98381326
0.172, -0.64640975, 0, -0.64640975, 0.34258397, -0.98899372
0.176, -0.6433543, 0, -0.6433543, 0.34258397, -0.98593827
0.176, -0.6433543, 0, -0.6433543, 0.34777472, -0.99112902
0.18, -0.64028859, 0, -0.64028859, 0.34777472, -0.98806331
0.18, -0.64028859, 0, -0.64028859, 0.35297571, -0.99326431
0.184, -0.63721263, 0, -0.63721263, 0.35297571, -0.99018835
0.184, -0.63721263, 0, -0.63721263, 0.35818691, -0.99539954
0.188, -0.63412648, 0, -0.63412648, 0.35818691, -0.99231339
0.188, -0.63412648, 0, -0.63412648, 0.36340824, -0.99753473
0.192, -0.6310302, 0, -0.6310302, 0.36340824, -0.99443844
0.192, -0.6310302, 0, -0.6310302, 0.36863968, -0.99966988
0.196, -0.62791193, 0, -0.62791193, 0.36863968, -0.9965516
0.197, -0.62791193, 0, -0.62791193, 0.37388116, -1.0017931
0.2, -0.6247955, 0, -0.6247955, 0.37388116, -0.99867665
0.2, -0.6247955, 0, -0.6247955, 0.37913263, -1.0039281
0.204, -0.62166911, 0, -0.62166911, 0.37913263, -1.0008017
0.204, -0.62166911, 0, -0.62166911, 0.38439406, -1.0060632
0.208, -0.61853272, 0, -0.61853272, 0.38439406, -1.0029268
0.208, -0.61853272, 0, -0.61853272, 0.38966538, -1.0081981
0.213, -0.61538649, 0, -0.61538649, 0.38966538, -1.0050519
0.213, -0.61538649, 0, -0.61538649, 0.39494654, -1.010333
0.216, -0.61223042, 0, -0.61223042, 0.39494654, -1.007177
0.216, -0.61223042, 0, -0.61223042, 0.40023751, -1.0124679
0.22, -0.60906452, 0, -0.60906452, 0.40023751, -1.009302
0.22, -0.60906452, 0, -0.60906452, 0.40553821, -1.0146027
0.225, -0.6058768, 0, -0.6058768, 0.40553821, -1.011415
0.225, -0.6058768, 0, -0.6058768, 0.41084861, -1.0167254
0.228, -0.60269147, 0, -0.60269147, 0.41084861, -1.0135401
0.228, -0.60269147, 0, -0.60269147, 0.41616866, -1.0188601
0.232, -0.59949654, 0, -0.59949654, 0.41616866, -1.0156652
0.232, -0.59949654, 0, -0.59949654, 0.42149829, -1.0209948
0.236, -0.59629202, 0, -0.59629202, 0.42149829, -1.0177903
0.237, -0.59629202, 0, -0.59629202, 0.42683747, -1.0231295
0.241, -0.59307796, 0, -0.59307796, 0.42683747, -1.0199154
0.241, -0.59307796, 0, -0.59307796, 0.43218614, -1.0252641
0.245, -0.58904088, 0, -0.58904088, 0.43218614, -1.021227
0.245, -0.58904088, 0, -0.58904088, 0.43754423, -1.0265851
0.248, -0.5866214, 0, -0.5866214, 0.43754423, -1.0241656
0.248, -0.5866214, 0, -0.5866214, 0.4429117, -1.0295331
0.252, -0.58336669, 0, -0.58336669, 0.4429117, -1.0262784
0.253, -0.58336669, 0, -0.58336669, 0.44828851, -1.0316552
0.256, -0.58011496, 0, -0.58011496, 0.44828851, -1.0284035
0.256, -0.58011496, 0, -0.58011496, 0.45367461, -1.0337896
0.26, -0.57685399, 0, -0.57685399, 0.45367461, -1.0305286
0.26, -0.57685399, 0, -0.57685399, 0.45906993, -1.0359239
0.264, -0.57358384, 0, -0.57358384, 0.45906993, -1.0326538
0.264, -0.57358384, 0, -0.57358384, 0.46447443, -1.0380583
0.27, -0.57030445, 0, -0.57030445, 0.46447443, -1.0347789
0.27, -0.57030445, 0, -0.57030445, 0.46988805, -1.0401925
0.272, -0.56701595, 0, -0.56701595, 0.46988805, -1.036904
0.272, -0.56701595, 0, -0.56701595, 0.47531075, -1.0423267
0.276, -0.56371844, 0, -0.56371844, 0.47531075, -1.0390292
0.276, -0.56371844, 0, -0.56371844, 0.48074246, -1.0444609
0.281, -0.56039923, 0, -0.56039923, 0.48074246, -1.0411417
0.281, -0.56039923, 0, -0.56039923, 0.48618315, -1.0465824
0.284, -0.55708373, 0, -0.55708373, 0.48618315, -1.0432669
0.284, -0.55708373, 0, -0.55708373, 0.49163274, -1.0487165
0.288, -0.55375928, 0, -0.55375928, 0.49163274, -1.045392
0.288, -0.55375928, 0, -0.55375928, 0.4970912, -1.0508505
0.292, -0.55042595, 0, -0.55042595, 0.4970912, -1.0475171
0.292, -0.55042595, 0, -0.55042595, 0.50255846, -1.0529844
0.297, -0.54708385, 0, -0.54708385, 0.50255846, -1.0496423
0.297, -0.54708385, 0, -0.54708385, 0.50803448, -1.0551183
0.3, -0.54373306, 0, -0.54373306, 0.50803448, -1.0517675
0.3, -0.54373306, 0, -0.54373306, 0.51351919, -1.0572523
0.305, -0.53952587, 0, -0.53952587, 0.51351919, -1.0530451
0.305, -0.53952587, 0, -0.53952587, 0.51901254, -1.0585384
0.308, -0.53699249, 0, -0.53699249, 0.51901254, -1.056005
0.308, -0.53699249, 0, -0.53699249, 0.52451448, -1.061507
0.313, -0.53361571, 0, -0.53361571, 0.52451448, -1.0581302
0.313, -0.53361571, 0, -0.53361571, 0.53002496, -1.0636407
0.316, -0.5302304, 0, -0.5302304, 0.53002496, -1.0602554
